PROVIDERID,DAYOFWEEK,SLOTSTARTTIME,SLOTENDTIME
119,4,08:00:00,08:15:00
119,4,08:15:00,08:30:00
119,4,08:30:00,08:45:00
119,4,08:45:00,09:00:00
119,4,09:00:00,09:15:00
119,4,09:15:00,09:30:00
119,4,09:30:00,09:45:00
119,4,09:45:00,10:00:00
119,4,10:00:00,10:15:00
119,4,10:15:00,10:30:00
119,4,10:30:00,10:45:00
119,4,10:45:00,11:00:00
119,5,08:00:00,08:15:00
119,5,08:15:00,08:30:00
119,5,08:30:00,08:45:00
119,5,08:45:00,09:00:00
119,5,09:00:00,09:15:00
119,5,09:15:00,09:30:00
119,5,09:30:00,09:45:00
119,5,09:45:00,10:00:00
119,5,10:00:00,10:15:00
119,5,10:15:00,10:30:00
119,5,10:30:00,10:45:00
119,5,10:45:00,11:00:00
119,5,11:00:00,11:15:00
119,5,11:15:00,11:30:00
119,5,11:30:00,11:45:00
119,5,11:45:00,12:00:00
119,5,12:00:00,12:15:00
119,5,12:15:00,12:30:00
119,5,12:30:00,12:45:00
119,5,12:45:00,13:00:00
118,1,08:00:00,08:20:00
118,1,08:20:00,08:40:00
118,1,08:40:00,09:00:00
118,1,09:00:00,09:20:00
118,1,09:20:00,09:40:00
118,1,09:40:00,10:00:00
118,1,10:00:00,10:20:00
118,1,10:20:00,10:40:00
118,1,10:40:00,11:00:00
118,1,11:00:00,11:20:00
118,1,11:20:00,11:40:00
118,1,11:40:00,12:00:00
118,1,12:00:00,12:20:00
118,1,12:20:00,12:40:00
118,1,12:40:00,13:00:00
118,1,13:00:00,13:20:00
118,1,13:20:00,13:40:00
118,1,13:40:00,14:00:00
118,1,14:00:00,14:20:00
118,1,14:20:00,14:40:00
118,1,14:40:00,15:00:00
118,1,15:00:00,15:20:00
118,1,15:20:00,15:40:00
118,1,15:40:00,16:00:00
118,1,16:00:00,16:20:00
118,1,16:20:00,16:40:00
118,1,16:40:00,17:00:00
118,1,17:00:00,17:20:00
118,1,17:20:00,17:40:00
118,1,17:40:00,18:00:00
118,1,18:00:00,18:20:00
118,1,18:20:00,18:40:00
118,1,18:40:00,19:00:00
118,1,19:00:00,19:20:00
118,1,19:20:00,19:40:00
118,1,19:40:00,20:00:00
118,2,18:00:00,19:00:00
118,2,19:00:00,19:20:00
118,2,19:20:00,19:40:00
118,2,19:40:00,20:00:00
118,2,20:00:00,20:20:00
118,2,20:20:00,20:40:00
118,2,20:40:00,21:00:00
118,2,21:00:00,21:20:00
118,2,21:20:00,21:40:00
118,2,21:40:00,22:00:00
118,2,22:00:00,22:20:00
118,2,22:20:00,22:40:00
118,2,22:40:00,23:00:00
118,4,09:00:00,10:00:00
118,4,12:00:00,13:00:00
118,4,15:00:00,16:00:00
118,4,18:00:00,19:00:00
118,4,19:00:00,19:20:00
118,4,19:20:00,19:40:00
118,4,19:40:00,20:00:00
118,4,20:00:00,20:20:00
118,4,20:20:00,20:40:00
118,4,20:40:00,21:00:00
118,4,21:00:00,21:20:00
118,4,21:20:00,21:40:00
118,4,21:40:00,22:00:00
118,4,22:00:00,22:20:00
118,4,22:20:00,22:40:00
118,4,22:40:00,23:00:00
118,5,12:00:00,13:00:00
118,6,12:00:00,13:00:00
118,6,18:00:00,18:20:00
118,6,18:20:00,18:40:00
118,6,18:40:00,19:00:00
118,6,19:00:00,19:20:00
118,6,19:20:00,19:40:00
118,6,19:40:00,20:00:00
118,6,20:00:00,20:20:00
118,6,20:20:00,20:40:00
118,6,20:40:00,21:00:00
118,6,21:00:00,21:20:00
118,6,21:20:00,21:40:00
118,6,21:40:00,22:00:00
118,6,22:00:00,22:20:00
118,6,22:20:00,22:40:00
118,6,22:40:00,23:00:00
116,2,08:00:00,08:20:00
116,2,08:20:00,08:40:00
116,2,08:40:00,09:00:00
116,2,09:00:00,09:20:00
116,2,09:20:00,09:40:00
116,2,09:40:00,10:00:00
116,2,10:00:00,10:20:00
116,2,10:20:00,10:40:00
116,2,10:40:00,11:00:00
116,2,11:00:00,11:20:00
116,2,11:20:00,11:40:00
116,2,11:40:00,12:00:00
116,2,12:00:00,12:20:00
116,2,12:20:00,12:40:00
116,2,12:40:00,13:00:00
116,2,13:00:00,13:20:00
116,2,13:20:00,13:40:00
116,2,13:40:00,14:00:00
116,2,14:00:00,14:20:00
116,2,14:20:00,14:40:00
116,2,14:40:00,15:00:00
116,2,15:00:00,15:20:00
116,2,15:20:00,15:40:00
116,2,15:40:00,16:00:00
116,2,16:00:00,16:20:00
116,2,16:20:00,16:40:00
116,2,16:40:00,17:00:00
116,2,17:00:00,17:20:00
116,2,17:20:00,17:40:00
116,2,17:40:00,18:00:00
116,3,12:00:00,12:20:00
116,3,12:20:00,12:40:00
116,3,12:40:00,13:00:00
116,3,13:00:00,13:20:00
116,3,13:20:00,13:40:00
116,3,13:40:00,14:00:00
116,3,14:00:00,14:20:00
116,3,14:20:00,14:40:00
116,3,14:40:00,15:00:00
116,3,15:00:00,15:20:00
116,3,15:20:00,15:40:00
116,3,15:40:00,16:00:00
116,3,16:00:00,16:20:00
116,3,16:20:00,16:40:00
116,3,16:40:00,17:00:00
116,3,17:00:00,17:20:00
116,3,17:20:00,17:40:00
116,3,17:40:00,18:00:00
116,3,18:00:00,18:20:00
116,3,18:20:00,18:40:00
116,3,18:40:00,19:00:00
116,3,19:00:00,19:20:00
116,3,19:20:00,19:40:00
116,3,19:40:00,20:00:00
116,3,20:00:00,20:20:00
116,3,20:20:00,20:40:00
116,3,20:40:00,21:00:00
116,3,21:00:00,21:20:00
116,3,21:20:00,21:40:00
116,3,21:40:00,22:00:00
116,4,08:00:00,08:20:00
116,4,08:20:00,08:40:00
116,4,08:40:00,09:00:00
116,4,09:00:00,09:20:00
116,4,09:20:00,09:40:00
116,4,09:40:00,10:00:00
116,4,10:00:00,10:20:00
116,4,10:20:00,10:40:00
116,4,10:40:00,11:00:00
116,4,11:00:00,11:20:00
116,4,11:20:00,11:40:00
116,4,11:40:00,12:00:00
116,4,12:00:00,12:20:00
116,4,12:20:00,12:40:00
116,4,12:40:00,13:00:00
116,4,13:00:00,13:20:00
116,4,13:20:00,13:40:00
116,4,13:40:00,14:00:00
116,4,14:00:00,14:20:00
116,4,14:20:00,14:40:00
116,4,14:40:00,15:00:00
116,4,15:00:00,15:20:00
116,4,15:20:00,15:40:00
116,4,15:40:00,16:00:00
116,4,16:00:00,16:20:00
116,4,16:20:00,16:40:00
116,4,16:40:00,17:00:00
116,4,17:00:00,17:20:00
116,4,17:20:00,17:40:00
116,4,17:40:00,18:00:00
116,5,19:00:00,19:20:00
116,5,19:20:00,19:40:00
116,5,19:40:00,08:00:00
116,5,08:00:00,08:20:00
116,5,08:20:00,08:40:00
116,5,08:40:00,09:00:00
116,5,09:00:00,09:20:00
116,5,09:20:00,09:40:00
116,5,09:40:00,10:00:00
116,5,10:00:00,10:20:00
116,5,10:20:00,10:40:00
116,5,10:40:00,11:00:00
116,5,11:00:00,11:20:00
116,5,11:20:00,11:40:00
116,5,11:40:00,12:00:00
116,5,12:00:00,12:20:00
116,5,12:20:00,12:40:00
116,5,12:40:00,13:00:00
116,5,13:00:00,13:20:00
116,5,13:20:00,13:40:00
116,5,13:40:00,14:00:00
116,5,14:00:00,14:20:00
116,5,14:20:00,14:40:00
116,5,14:40:00,15:00:00
116,5,15:00:00,15:20:00
116,5,15:20:00,15:40:00
116,5,15:40:00,16:00:00
116,5,16:00:00,16:20:00
116,5,16:20:00,16:40:00
116,5,16:40:00,17:00:00
108,2,18:00:00,18:15:00
108,2,18:15:00,18:30:00
108,2,18:30:00,18:45:00
108,2,18:45:00,19:00:00
108,2,19:00:00,19:15:00
108,2,19:15:00,19:30:00
108,2,19:30:00,19:45:00
108,2,19:45:00,20:00:00
108,2,20:00:00,20:15:00
108,2,20:15:00,20:30:00
108,2,20:30:00,20:45:00
108,3,18:00:00,18:15:00
108,3,18:15:00,18:30:00
108,3,18:30:00,18:45:00
108,3,18:45:00,19:00:00
108,3,19:00:00,19:15:00
108,3,19:15:00,19:30:00
108,3,19:30:00,19:45:00
108,3,19:45:00,20:00:00
108,3,20:00:00,20:15:00
108,4,08:30:00,08:45:00
108,4,08:45:00,09:00:00
108,4,09:00:00,09:15:00
108,4,09:15:00,09:30:00
108,4,16:00:00,16:15:00
108,4,16:15:00,16:30:00
108,4,16:30:00,16:45:00
108,4,16:45:00,17:00:00
108,4,17:00:00,17:15:00
108,4,17:15:00,17:30:00
108,4,17:30:00,17:45:00
108,4,18:00:00,18:15:00
108,4,18:15:00,18:30:00
108,4,18:30:00,18:45:00
108,4,18:45:00,19:00:00
108,4,19:00:00,19:15:00
108,4,19:15:00,19:30:00
108,4,19:30:00,19:45:00
108,4,20:00:00,20:15:00
108,5,16:00:00,16:15:00
108,5,16:15:00,16:30:00
108,5,16:30:00,16:45:00
108,5,16:45:00,17:00:00
108,5,17:00:00,17:15:00
108,5,17:15:00,17:30:00
108,5,17:30:00,17:45:00
108,5,17:45:00,18:00:00
108,5,18:00:00,18:15:00
108,5,18:15:00,18:30:00
108,5,18:30:00,18:45:00
108,5,18:45:00,19:00:00
108,5,19:00:00,19:15:00
108,5,19:15:00,19:30:00
108,5,19:30:00,19:45:00
108,5,19:45:00,20:00:00
108,5,20:00:00,20:15:00
108,6,11:00:00,11:15:00
108,6,11:15:00,11:30:00
108,6,11:30:00,11:45:00
108,6,11:45:00,12:00:00
108,6,12:00:00,12:15:00
108,6,12:15:00,12:30:00
108,6,12:30:00,12:45:00
108,6,12:45:00,13:00:00
108,6,13:00:00,13:15:00
108,6,13:15:00,13:30:00
108,6,13:30:00,13:45:00
108,6,13:45:00,14:00:00
108,6,14:00:00,14:15:00
108,6,14:15:00,14:30:00
108,6,14:30:00,14:45:00
108,6,14:45:00,15:00:00
108,6,15:00:00,15:15:00
108,6,15:15:00,15:30:00
108,6,15:30:00,15:45:00
108,6,15:45:00,16:00:00
108,6,16:00:00,16:15:00
108,6,16:15:00,16:30:00
108,6,16:30:00,16:45:00
108,6,16:45:00,17:00:00
107,1,19:00:00,21:00:00
107,2,18:20:00,18:30:00
107,2,18:30:00,18:40:00
107,2,18:40:00,18:50:00
107,2,18:50:00,19:00:00
107,2,19:00:00,19:10:00
107,2,19:10:00,19:20:00
107,2,19:20:00,19:30:00
107,2,19:30:00,19:40:00
107,2,19:40:00,19:50:00
107,2,19:50:00,20:00:00
107,2,20:00:00,20:10:00
107,2,20:10:00,20:20:00
107,2,20:20:00,20:30:00
107,3,08:50:00,09:00:00
107,3,09:00:00,09:10:00
107,3,09:10:00,09:20:00
107,3,09:20:00,09:30:00
107,3,09:30:00,09:40:00
107,3,09:40:00,09:50:00
107,3,09:50:00,10:00:00
107,3,10:00:00,10:10:00
107,3,10:10:00,10:20:00
107,3,10:20:00,10:30:00
107,3,10:30:00,10:40:00
107,3,10:40:00,10:50:00
107,3,10:50:00,11:00:00
107,3,11:00:00,11:10:00
107,3,11:10:00,11:20:00
107,3,11:20:00,11:30:00
107,3,11:30:00,11:40:00
107,3,11:40:00,11:50:00
107,3,11:50:00,12:00:00
107,3,12:00:00,12:10:00
107,3,12:10:00,12:20:00
107,3,12:20:00,12:30:00
107,3,12:30:00,12:40:00
107,3,12:40:00,12:50:00
107,3,12:50:00,13:00:00
107,3,13:00:00,13:10:00
107,3,13:20:00,13:30:00
107,3,13:30:00,13:40:00
107,3,13:40:00,13:50:00
107,3,13:50:00,14:00:00
107,4,18:20:00,18:30:00
107,4,18:30:00,18:40:00
107,4,18:40:00,18:50:00
107,4,18:50:00,19:00:00
107,4,19:00:00,19:10:00
107,4,19:10:00,19:20:00
107,4,19:20:00,19:30:00
107,4,19:30:00,19:40:00
107,4,19:40:00,19:50:00
107,4,19:50:00,20:00:00
107,4,20:00:00,20:10:00
107,4,20:10:00,20:20:00
107,4,20:20:00,20:30:00
107,5,19:00:00,21:00:00
104,2,12:00:00,12:20:00
104,2,12:20:00,12:40:00
104,2,12:40:00,13:00:00
104,2,13:00:00,13:20:00
104,2,13:20:00,13:40:00
104,2,13:40:00,14:00:00
104,2,14:00:00,14:20:00
104,2,14:20:00,14:40:00
104,2,14:40:00,15:00:00
104,2,15:00:00,15:20:00
104,2,15:20:00,15:40:00
104,2,15:40:00,16:00:00
104,3,12:00:00,12:20:00
104,3,12:20:00,12:40:00
104,3,12:40:00,13:00:00
104,3,13:00:00,13:20:00
104,3,13:20:00,13:40:00
104,3,13:40:00,14:00:00
104,3,14:00:00,14:20:00
104,3,14:20:00,14:40:00
104,3,14:40:00,15:00:00
104,3,15:00:00,15:20:00
104,3,15:20:00,15:40:00
104,3,15:40:00,16:00:00
104,4,11:20:00,11:40:00
104,4,11:40:00,12:00:00
104,4,12:00:00,12:20:00
104,4,12:20:00,12:40:00
104,4,12:40:00,13:00:00
104,4,13:00:00,13:20:00
104,4,13:20:00,13:40:00
104,4,13:40:00,14:00:00
104,4,14:00:00,14:20:00
104,4,14:20:00,14:40:00
104,4,14:40:00,15:00:00
104,4,15:00:00,15:20:00
104,5,12:00:00,12:20:00
104,5,12:20:00,12:40:00
104,5,12:40:00,13:00:00
104,5,13:00:00,13:20:00
104,5,13:20:00,13:40:00
104,5,13:40:00,14:00:00
104,5,14:00:00,14:20:00
104,5,14:20:00,14:40:00
104,5,14:40:00,15:00:00
104,5,15:00:00,15:20:00
104,5,15:20:00,15:40:00
104,5,15:40:00,16:00:00
103,2,11:00:00,11:15:00
103,2,11:15:00,11:30:00
103,2,11:30:00,11:45:00
103,2,11:45:00,12:00:00
103,2,12:00:00,12:15:00
103,2,12:15:00,12:30:00
103,2,12:30:00,12:45:00
103,2,12:45:00,13:00:00
103,2,13:00:00,13:15:00
103,2,13:15:00,13:30:00
103,2,13:30:00,13:45:00
103,2,13:45:00,14:00:00
103,2,14:00:00,14:15:00
103,2,14:15:00,14:30:00
103,2,14:30:00,14:45:00
103,2,14:45:00,15:00:00
103,2,15:00:00,15:15:00
103,2,15:15:00,15:30:00
103,2,15:30:00,15:45:00
103,2,15:45:00,16:00:00
103,2,16:00:00,16:15:00
103,2,16:15:00,16:30:00
103,2,16:30:00,16:45:00
103,2,16:45:00,17:00:00
103,2,17:00:00,17:15:00
103,2,17:15:00,17:30:00
103,2,17:30:00,17:45:00
103,2,17:45:00,18:00:00
103,2,18:00:00,18:15:00
103,2,18:15:00,18:30:00
103,2,18:30:00,18:45:00
103,2,18:45:00,19:00:00
103,3,11:00:00,11:15:00
103,3,11:15:00,11:30:00
103,3,11:30:00,11:45:00
103,3,11:45:00,12:00:00
103,3,12:00:00,12:15:00
103,3,12:15:00,12:30:00
103,3,12:30:00,12:45:00
103,3,12:45:00,13:00:00
103,3,13:00:00,13:15:00
103,3,13:15:00,13:30:00
103,3,13:30:00,13:45:00
103,3,13:45:00,14:00:00
103,3,14:00:00,14:15:00
103,3,14:15:00,14:30:00
103,3,14:30:00,14:45:00
103,3,14:45:00,15:00:00
103,3,15:00:00,15:15:00
103,3,15:15:00,15:30:00
103,3,15:30:00,15:45:00
103,3,15:45:00,16:00:00
103,3,16:00:00,16:15:00
103,3,16:15:00,16:30:00
103,3,16:30:00,16:45:00
103,3,16:45:00,17:00:00
103,3,17:00:00,17:15:00
103,3,17:15:00,17:30:00
103,3,17:30:00,17:45:00
103,3,17:45:00,18:00:00
103,3,18:00:00,18:15:00
103,3,18:15:00,18:30:00
103,3,18:30:00,18:45:00
103,3,18:45:00,19:00:00
103,5,10:00:00,10:15:00
103,5,10:15:00,10:30:00
103,5,10:30:00,10:45:00
103,5,10:45:00,11:00:00
103,5,11:00:00,11:15:00
103,5,11:15:00,11:30:00
103,5,11:30:00,11:45:00
103,5,11:45:00,12:00:00
103,5,12:00:00,12:15:00
103,5,12:15:00,12:30:00
103,5,12:30:00,12:45:00
103,5,12:45:00,13:00:00
103,5,13:00:00,13:15:00
103,5,13:15:00,13:30:00
103,5,13:30:00,13:45:00
103,5,13:45:00,14:00:00
103,5,14:00:00,14:15:00
103,5,14:15:00,14:30:00
103,5,14:30:00,14:45:00
103,5,14:45:00,15:00:00
103,5,15:00:00,15:15:00
103,5,15:15:00,15:30:00
103,5,15:30:00,15:45:00
103,5,15:45:00,16:00:00
103,5,16:00:00,16:15:00
103,5,16:15:00,16:30:00
103,5,16:30:00,16:45:00
103,5,16:45:00,17:00:00
103,5,17:00:00,17:15:00
103,5,17:15:00,17:30:00
103,5,17:30:00,17:45:00
103,5,17:45:00,18:00:00
103,6,09:00:00,09:15:00
103,6,09:15:00,09:30:00
103,6,09:30:00,09:45:00
103,6,09:45:00,10:00:00
103,6,10:00:00,10:15:00
103,6,10:15:00,10:30:00
103,6,10:30:00,10:45:00
103,6,10:45:00,11:00:00
103,6,11:00:00,11:15:00
103,6,11:15:00,11:30:00
103,6,11:30:00,11:45:00
103,6,11:45:00,12:00:00
103,6,12:00:00,12:15:00
103,6,12:15:00,12:30:00
103,6,12:30:00,12:45:00
103,6,12:45:00,13:00:00
103,6,13:00:00,13:15:00
103,6,13:15:00,13:30:00
103,6,13:30:00,13:45:00
103,6,13:45:00,14:00:00
103,6,14:00:00,14:15:00
103,6,14:15:00,14:30:00
103,6,14:30:00,14:45:00
103,6,14:45:00,15:00:00
103,6,15:00:00,15:15:00
103,6,15:15:00,15:30:00
103,6,15:30:00,15:45:00
103,6,15:45:00,16:00:00
103,6,16:00:00,16:15:00
103,6,16:15:00,16:30:00
103,6,16:30:00,16:45:00
103,6,16:45:00,17:00:00
102,2,09:00:00,09:20:00
102,2,09:20:00,09:40:00
102,2,09:40:00,10:00:00
102,2,10:00:00,10:20:00
102,2,10:20:00,10:40:00
102,2,10:40:00,11:00:00
102,2,11:00:00,11:20:00
102,2,11:20:00,11:40:00
102,2,11:40:00,12:00:00
102,2,12:00:00,12:20:00
102,2,12:20:00,12:40:00
102,2,12:40:00,13:00:00
102,2,13:00:00,13:20:00
102,2,13:20:00,13:40:00
102,2,13:40:00,14:00:00
102,2,14:00:00,14:20:00
102,2,14:20:00,14:40:00
102,2,14:40:00,15:00:00
102,2,15:00:00,15:20:00
102,2,15:20:00,15:40:00
102,2,16:00:00,16:20:00
102,2,16:20:00,16:40:00
102,2,16:40:00,17:00:00
102,3,09:00:00,09:20:00
102,3,09:20:00,09:40:00
102,3,09:40:00,10:00:00
102,3,10:00:00,10:20:00
102,3,10:20:00,10:40:00
102,3,10:40:00,11:00:00
102,3,11:00:00,11:20:00
102,3,11:20:00,11:40:00
102,3,11:40:00,12:00:00
102,3,12:00:00,12:20:00
102,3,12:20:00,12:40:00
102,3,12:40:00,13:00:00
102,3,13:00:00,13:20:00
102,3,13:20:00,13:40:00
102,3,13:40:00,14:00:00
102,3,14:00:00,14:20:00
102,3,14:20:00,14:40:00
102,3,14:40:00,15:00:00
102,3,15:00:00,15:20:00
102,3,15:20:00,15:40:00
102,3,16:00:00,16:20:00
102,3,16:20:00,16:40:00
102,3,16:40:00,17:00:00
102,4,09:00:00,09:20:00
102,4,09:20:00,09:40:00
102,4,09:40:00,10:00:00
102,4,10:00:00,10:20:00
102,4,10:20:00,10:40:00
102,4,10:40:00,11:00:00
102,4,11:00:00,11:20:00
102,4,11:20:00,11:40:00
102,4,11:40:00,12:00:00
102,4,12:00:00,12:20:00
102,4,12:20:00,12:40:00
102,4,12:40:00,13:00:00
102,4,13:00:00,13:20:00
102,4,13:20:00,13:40:00
102,4,13:40:00,14:00:00
102,4,14:00:00,14:20:00
102,4,14:20:00,14:40:00
102,4,14:40:00,15:00:00
102,4,15:00:00,15:20:00
102,4,15:20:00,15:40:00
102,4,16:00:00,16:20:00
102,4,16:20:00,16:40:00
102,4,16:40:00,17:00:00
100,2,08:00:00,08:10:00
100,2,08:10:00,08:20:00
100,2,08:20:00,08:30:00
100,2,08:30:00,08:40:00
100,2,08:40:00,08:50:00
100,2,08:50:00,09:00:00
100,2,09:00:00,09:10:00
100,2,09:10:00,09:20:00
100,2,09:20:00,09:30:00
100,2,09:30:00,09:40:00
100,2,09:40:00,09:50:00
100,2,09:50:00,10:00:00
100,2,10:00:00,10:10:00
100,2,10:10:00,10:20:00
100,2,10:20:00,10:30:00
100,2,10:30:00,10:40:00
100,2,10:40:00,10:50:00
100,2,10:50:00,11:00:00
100,2,11:00:00,11:10:00
100,2,11:10:00,11:20:00
100,2,11:20:00,11:30:00
100,2,11:30:00,11:40:00
100,2,11:40:00,11:50:00
100,2,11:50:00,12:00:00
100,2,12:00:00,12:10:00
100,2,12:10:00,12:20:00
100,2,12:20:00,12:30:00
100,2,12:30:00,12:40:00
100,2,12:40:00,12:50:00
100,2,12:50:00,13:00:00
100,2,13:00:00,13:10:00
100,2,13:10:00,13:20:00
100,2,13:20:00,13:30:00
100,2,13:30:00,13:40:00
100,2,13:40:00,13:50:00
100,2,13:50:00,14:00:00
100,2,14:00:00,14:10:00
100,2,14:10:00,14:20:00
100,2,14:20:00,14:30:00
100,2,14:30:00,14:40:00
100,2,14:40:00,14:50:00
100,2,14:50:00,15:00:00
100,2,15:00:00,15:10:00
100,2,15:10:00,15:20:00
100,2,15:20:00,15:30:00
100,2,15:30:00,15:40:00
100,2,15:40:00,15:50:00
100,2,15:50:00,16:00:00
100,2,16:00:00,16:10:00
100,2,16:10:00,16:20:00
100,2,16:20:00,16:30:00
100,2,16:30:00,16:40:00
100,2,16:40:00,16:50:00
100,2,16:50:00,17:00:00
100,2,17:00:00,17:10:00
100,2,17:10:00,17:20:00
100,2,17:20:00,17:30:00
100,2,17:30:00,17:40:00
100,2,17:40:00,17:50:00
100,2,17:50:00,18:00:00
100,2,18:00:00,18:10:00
100,2,18:10:00,18:20:00
100,2,18:20:00,18:30:00
100,2,18:30:00,18:40:00
100,2,18:40:00,18:50:00
100,2,18:50:00,19:00:00
100,3,08:00:00,08:10:00
100,3,08:10:00,08:20:00
100,3,08:20:00,08:30:00
100,3,08:30:00,08:40:00
100,3,08:40:00,08:50:00
100,3,08:50:00,09:00:00
100,3,09:00:00,09:10:00
100,3,09:10:00,09:20:00
100,3,09:20:00,09:30:00
100,3,09:30:00,09:40:00
100,3,09:40:00,09:50:00
100,3,09:50:00,10:00:00
100,3,10:00:00,10:10:00
100,3,10:10:00,10:20:00
100,3,10:20:00,10:30:00
100,3,10:30:00,10:40:00
100,3,10:40:00,10:50:00
100,3,10:50:00,11:00:00
100,3,11:00:00,11:10:00
100,3,11:10:00,11:20:00
100,3,11:20:00,11:30:00
100,3,11:30:00,11:40:00
100,3,11:40:00,11:50:00
100,3,11:50:00,12:00:00
100,3,12:00:00,12:10:00
100,3,12:10:00,12:20:00
100,3,12:20:00,12:30:00
100,3,12:30:00,12:40:00
100,3,12:40:00,12:50:00
100,3,12:50:00,13:00:00
100,3,13:00:00,13:10:00
100,3,13:10:00,13:20:00
100,3,13:20:00,13:30:00
100,3,13:30:00,13:40:00
100,3,13:40:00,13:50:00
100,3,13:50:00,14:00:00
100,3,14:00:00,14:10:00
100,3,14:10:00,14:20:00
100,3,14:20:00,14:30:00
100,3,14:30:00,14:40:00
100,3,14:40:00,14:50:00
100,3,14:50:00,15:00:00
100,3,15:00:00,15:10:00
100,3,15:10:00,15:20:00
100,3,15:20:00,15:30:00
100,3,15:30:00,15:40:00
100,3,15:40:00,15:50:00
100,3,15:50:00,16:00:00
100,3,16:00:00,16:10:00
100,3,16:10:00,16:20:00
100,3,16:20:00,16:30:00
100,3,16:30:00,16:40:00
100,3,16:40:00,16:50:00
100,3,16:50:00,17:00:00
100,3,17:00:00,17:10:00
100,3,17:10:00,17:20:00
100,3,17:20:00,17:30:00
100,3,17:30:00,17:40:00
100,3,17:40:00,17:50:00
100,3,17:50:00,18:00:00
100,3,18:00:00,18:10:00
100,3,18:10:00,18:20:00
100,3,18:20:00,18:30:00
100,3,18:30:00,18:40:00
100,3,18:40:00,18:50:00
100,3,18:50:00,19:00:00
100,4,08:00:00,08:10:00
100,4,08:10:00,08:20:00
100,4,08:20:00,08:30:00
100,4,08:30:00,08:40:00
100,4,08:40:00,08:50:00
100,4,08:50:00,09:00:00
100,4,09:00:00,09:10:00
100,4,09:10:00,09:20:00
100,4,09:20:00,09:30:00
100,4,09:30:00,09:40:00
100,4,09:40:00,09:50:00
100,4,09:50:00,10:00:00
100,4,10:00:00,10:10:00
100,4,10:10:00,10:20:00
100,4,10:20:00,10:30:00
100,4,10:30:00,10:40:00
100,4,10:40:00,10:50:00
100,4,10:50:00,11:00:00
100,4,11:00:00,11:10:00
100,4,11:10:00,11:20:00
100,4,11:20:00,11:30:00
100,4,11:30:00,11:40:00
100,4,11:40:00,11:50:00
100,4,11:50:00,12:00:00
100,4,12:00:00,12:10:00
100,4,12:10:00,12:20:00
100,4,12:20:00,12:30:00
100,4,12:30:00,12:40:00
100,4,12:40:00,12:50:00
100,4,12:50:00,13:00:00
100,4,13:00:00,13:10:00
100,4,13:10:00,13:20:00
100,4,13:20:00,13:30:00
100,4,13:30:00,13:40:00
100,4,13:40:00,13:50:00
100,4,13:50:00,14:00:00
100,4,14:00:00,14:10:00
100,4,14:10:00,14:20:00
100,4,14:20:00,14:30:00
100,4,14:30:00,14:40:00
100,4,14:40:00,14:50:00
100,4,14:50:00,15:00:00
100,4,15:00:00,15:10:00
100,4,15:10:00,15:20:00
100,4,15:20:00,15:30:00
100,4,15:30:00,15:40:00
100,4,15:40:00,15:50:00
100,4,15:50:00,16:00:00
100,4,16:00:00,16:10:00
100,4,16:10:00,16:20:00
100,4,16:20:00,16:30:00
100,4,16:30:00,16:40:00
100,4,16:40:00,16:50:00
100,4,16:50:00,17:00:00
100,4,17:00:00,17:10:00
100,4,17:10:00,17:20:00
100,4,17:20:00,17:30:00
100,4,17:30:00,17:40:00
100,4,17:40:00,17:50:00
100,4,17:50:00,18:00:00
100,4,18:00:00,18:10:00
100,4,18:10:00,18:20:00
100,4,18:20:00,18:30:00
100,4,18:30:00,18:40:00
100,4,18:40:00,18:50:00
100,4,18:50:00,19:00:00
100,5,08:00:00,08:10:00
100,5,08:10:00,08:20:00
100,5,08:20:00,08:30:00
100,5,08:30:00,08:40:00
100,5,08:40:00,08:50:00
100,5,08:50:00,09:00:00
100,5,09:00:00,09:10:00
100,5,09:10:00,09:20:00
100,5,09:20:00,09:30:00
100,5,09:30:00,09:40:00
100,5,09:40:00,09:50:00
100,5,09:50:00,10:00:00
100,5,10:00:00,10:10:00
100,5,10:10:00,10:20:00
100,5,10:20:00,10:30:00
100,5,10:30:00,10:40:00
100,5,10:40:00,10:50:00
100,5,10:50:00,11:00:00
100,5,11:00:00,11:10:00
100,5,11:10:00,11:20:00
100,5,11:20:00,11:30:00
100,5,11:30:00,11:40:00
100,5,11:40:00,11:50:00
100,5,11:50:00,12:00:00
100,5,12:00:00,12:10:00
100,5,12:10:00,12:20:00
100,5,12:20:00,12:30:00
100,5,12:30:00,12:40:00
100,5,12:40:00,12:50:00
100,5,12:50:00,13:00:00
100,5,13:00:00,13:10:00
100,5,13:10:00,13:20:00
100,5,13:20:00,13:30:00
100,5,13:30:00,13:40:00
100,5,13:40:00,13:50:00
100,5,13:50:00,14:00:00
100,5,14:00:00,14:10:00
100,5,14:10:00,14:20:00
100,5,14:20:00,14:30:00
100,5,14:30:00,14:40:00
100,5,14:40:00,14:50:00
100,5,14:50:00,15:00:00
100,5,15:00:00,15:10:00
100,5,15:10:00,15:20:00
100,5,15:20:00,15:30:00
100,5,15:30:00,15:40:00
100,5,15:40:00,15:50:00
100,5,15:50:00,16:00:00
100,5,16:00:00,16:10:00
100,5,16:10:00,16:20:00
100,5,16:20:00,16:30:00
100,5,16:30:00,16:40:00
100,5,16:40:00,16:50:00
100,5,16:50:00,17:00:00
100,5,17:00:00,17:10:00
100,5,17:10:00,17:20:00
100,5,17:20:00,17:30:00
